795,325,3000545
671,171,3000555
224,1252,3000555
565,1161,3000555
419,646,3000555
757,524,3000555
14,667,3000565
309,1077,3000565
283,454,3000576
224,1252,3000576
14,667,3000576
229,384,3000576
397,469,3000576
536,250,3000586
587,448,3000586
427,138,3000586
427,265,3000586
742,334,3000586
377,502,3000596
406,1220,3000596
494,165,3000596
517,319,3000596
754,326,3000596
115,1147,3000596
283,454,3000606
351,327,3000606
406,1220,3000616
409,1074,3000616
229,384,3000616
309,1077,3000616
377,502,3000616
436,187,3000627
769,997,3000627
363,189,3000627
372,513,3000627
124,260,3000627
715,431,3000627
742,334,3000637
199,350,3000637
375,161,3000637
427,255,3000637
456,353,3000637
479,319,3000637
499,1126,3000647
124,260,3000647
103,717,3000647
346,476,3000657
282,242,3000657
512,212,3000657
223,1050,3000657
486,475,3000668
86,1220,3000668
106,793,3000668
314,29,3000678
649,329,3000678
460,191,3000678
325,236,3000688
223,1050,3000688
277,274,3000698
543,136,3000698
126,234,3000698
57,921,3000698
460,191,3000698
778,139,3000709
685,330,3000709
499,1126,3000709
86,1220,3000709
334,269,3000709
528,820,3000719
411,471,3000719
424,166,3000719
778,139,3000729
377,502,3000729
674,1018,3000739
564,154,3000739
592,1252,3000739
499,1126,3000739
528,820,3000739
460,191,3000750
510,290,3000760
377,502,3000760
504,187,3000760
477,1072,3000770
431,324,3000770
392,268,3000770
689,134,3000770
671,128,3000770
268,659,3000770
536,602,3000780
477,1072,3000780
510,290,3000780
343,325,3000780
365,886,3000780
460,191,3000791
431,324,3000791
679,327,3000791
426,478,3000801
126,234,3000801
365,886,3000811
428,952,3000811
602,1265,3000811
714,242,3000811
363,189,3000811
450,318,3000821
685,330,3000821
713,954,3000821
777,603,3000821
740,151,3000821
317,25,3000832
585,1000,3000832
679,327,3000842
414,284,3000842
713,954,3000842
734,160,3000842
317,25,3000842
740,151,3000852
743,447,3000852
460,191,3000852
273,967,3000852
585,1000,3000852
252,1231,3000852
326,246,3000862
338,110,3000862
393,1219,3000862
483,226,3000862
616,1144,3000862
67,569,3000862
87,1019,3000862
481,139,3000883
317,25,3000883
236,809,3000893
630,1199,3000893
390,470,3000893
485,988,3000903
317,25,3000903
523,1072,3000903
91,1215,3000913
78,1032,3000913
218,456,3000913
379,150,3000913
391,1099,3000913
348,241,3000924
486,475,3000924
593,90,3000924
485,988,3000924
523,1072,3000924
718,1099,3000924
391,1099,3000934
532,260,3000934
350,263,3000934
450,167,3000944
503,484,3000944
367,168,3000944
704,133,3000944
609,325,3000944
172,878,3000954
503,484,3000954
158,662,3000954
486,475,3000954
511,166,3000965
346,143,3000965
317,25,3000965
609,325,3000965
704,133,3000965
172,878,3000975
165,959,3000985
317,25,3000985
158,662,3000985
428,952,3000985
751,450,3000985
457,475,3000995
346,143,3000995
366,168,3000995
154,1221,3001006
479,319,3001006
689,134,3001006
434,407,3001016
371,122,3001026
592,215,3001026
374,276,3001026
368,282,3001026
457,475,3001036
462,318,3001036
371,122,3001036
592,215,3001047
128,931,3001047
356,1192,3001047
544,139,3001047
566,1262,3001047
632,449,3001057
788,1124,3001057
281,112,3001057
345,271,3001057
346,143,3001057
487,323,3001057
429,1072,3001067
524,263,3001067
632,449,3001067
113,1184,3001077
368,282,3001077
438,142,3001077
451,1218,3001077
124,706,3001077
174,304,3001077
297,860,3001077
654,3,3001088
511,324,3001088
524,263,3001088
413,1072,3001088
792,979,3001088
374,276,3001098
429,1072,3001098
46,1085,3001098
93,1228,3001098
790,968,3001098
511,324,3001098
591,265,3001108
792,979,3001108
330,439,3001108
459,319,3001108
535,605,3001108
113,1184,3001108
427,293,3001118
432,135,3001128
518,186,3001128
702,1226,3001128
790,449,3001128
437,1073,3001128
450,167,3001128
93,1228,3001128
726,328,3001139
184,899,3001139
631,1273,3001149
486,475,3001149
518,186,3001149
280,764,3001149
427,293,3001149
124,986,3001149
517,218,3001159
721,1008,3001169
677,114,3001169
701,119,3001180
124,986,3001180
312,506,3001180
483,462,3001180
793,481,3001180
461,289,3001180
545,1074,3001190
517,218,3001190
627,811,3001200
221,972,3001200
458,236,3001200
539,288,3001210
184,899,3001210
2,1159,3001210
62,341,3001210
59,972,3001221
508,1072,3001221
564,1277,3001221
79,325,3001231
618,251,3001231
461,289,3001231
540,244,3001241
357,476,3001241
321,592,3001241
322,1064,3001241
465,291,3001241
537,595,3001251
436,166,3001251
779,1269,3001251
338,955,3001251
540,244,3001262
614,44,3001262
797,756,3001262
58,582,3001262
220,190,3001262
346,520,3001262
357,476,3001262
418,1072,3001272
537,595,3001272
675,447,3001272
793,24,3001272
41,701,3001272
84,1235,3001272
251,1276,3001282
321,592,3001282
461,226,3001282
406,213,3001282
346,520,3001292
370,265,3001292
539,288,3001292
739,446,3001292
589,1235,3001303
503,264,3001303
231,649,3001303
555,139,3001313
508,91,3001323
338,955,3001323
503,264,3001323
793,481,3001323
79,325,3001323
566,96,3001323
495,1073,3001323
698,328,3001333
182,659,3001333
481,242,3001344
757,467,3001344
333,246,3001344
6,885,3001344
430,149,3001344
499,1220,3001354
566,96,3001354
349,1178,3001354
698,328,3001354
245,411,3001354
601,1058,3001354
738,1192,3001364
757,467,3001364
101,1060,3001364
319,1153,3001364
436,319,3001364
493,143,3001364
555,134,3001374
618,450,3001374
370,269,3001374
480,849,3001374
799,1071,3001374
241,400,3001374
481,242,3001384
245,411,3001384
555,443,3001384
618,251,3001384
514,275,3001384
713,323,3001384
277,274,3001395
203,599,3001395
779,532,3001405
352,217,3001405
439,477,3001415
472,168,3001415
408,169,3001425
779,904,3001425
203,599,3001425
500,165,3001436
439,477,3001436
389,140,3001436
702,326,3001436
585,161,3001446
408,169,3001446
540,598,3001456
346,240,3001456
546,210,3001456
542,580,3001456
483,271,3001456
375,214,3001466
403,320,3001466
450,1073,3001466
192,963,3001466
500,165,3001477
483,271,3001477
444,1118,3001477
500,185,3001477
540,598,3001487
599,102,3001487
634,199,3001487
60,633,3001487
334,893,3001487
403,320,3001497
542,580,3001497
601,1058,3001497
599,102,3001497
544,1235,3001507
508,143,3001507
384,234,3001518
417,472,3001518
526,259,3001528
508,143,3001528
236,809,3001528
308,443,3001528
544,1235,3001538
59,289,3001538
79,531,3001538
204,1190,3001538
334,893,3001538
417,472,3001548
384,234,3001548
553,446,3001548
579,975,3001548
499,1220,3001548
526,259,3001548
59,289,3001569
473,242,3001569
548,302,3001569
333,513,3001579
204,1190,3001579
709,1137,3001589
425,1076,3001589
442,408,3001589
359,282,3001600
499,1220,3001600
579,975,3001600
472,247,3001630
504,135,3001630
425,1076,3001630
740,519,3001630
486,140,3001630
442,408,3001640
671,435,3001640
6,480,3001640
599,326,3001640
421,167,3001640
486,475,3001651
445,1242,3001651
121,649,3001651
725,347,3001661
671,435,3001661
740,519,3001661
631,326,3001661
445,1242,3001671
507,137,3001671
783,750,3001671
474,212,3001671
354,157,3001681
715,453,3001681
295,632,3001681
620,447,3001692
88,1275,3001692
619,106,3001692
442,1097,3001702
354,157,3001702
715,937,3001702
37,821,3001702
457,210,3001712
631,326,3001722
796,1139,3001722
756,451,3001722
52,484,3001733
442,1097,3001743
85,332,3001743
642,1088,3001743
777,603,3001743
301,249,3001753
372,189,3001753
454,189,3001753
344,966,3001753
397,242,3001763
642,1088,3001763
116,489,3001763
575,258,3001774
52,484,3001774
457,210,3001774
502,310,3001774
670,647,3001774
37,821,3001774
316,202,3001784
444,151,3001784
618,1157,3001784
668,191,3001784
116,489,3001794
273,967,3001794
298,439,3001794
389,285,3001794
478,165,3001794
486,239,3001794
492,137,3001804
498,242,3001804
661,334,3001804
224,380,3001804
490,406,3001804
556,135,3001804
355,243,3001815
298,439,3001815
107,226,3001815
124,706,3001825
421,1074,3001825
94,421,3001825
514,1078,3001825
18,823,3001825
538,1217,3001825
780,448,3001835
121,649,3001835
348,1139,3001856
720,1101,3001866
148,655,3001866
348,1139,3001866
721,1103,3001876
651,217,3001886
682,1142,3001886
486,475,3001886
798,527,3001886
547,213,3001896
350,297,3001896
501,166,3001896
236,1021,3001907
607,232,3001907
720,1101,3001907
333,513,3001907
397,242,3001907
485,116,3001917
728,1130,3001917
501,166,3001917
365,1236,3001927
448,212,3001927
485,116,3001927
618,1157,3001927
694,432,3001927
250,254,3001937
425,1125,3001937
486,475,3001937
532,511,3001937
425,472,3001937
548,302,3001948
683,326,3001948
394,211,3001958
343,408,3001958
513,257,3001958
54,468,3001968
728,1130,3001968
716,446,3001968
556,155,3001968
268,251,3001978
426,266,3001989
356,404,3001989
513,257,3001999
556,155,3001999
498,190,3001999
745,1185,3001999
318,383,3001999
340,13,3001999
683,326,3002009
250,1011,3002009
426,266,3002009
618,1157,3002009
577,172,3002009
477,487,3002019
560,155,3002019
394,211,3002019
342,240,3002019
481,1072,3002030
356,404,3002030
318,383,3002030
618,1157,3002030
605,13,3002040
452,292,3002050
525,475,3002050
578,1276,3002050
345,537,3002050
544,174,3002050
771,1223,3002050
560,155,3002060
516,185,3002071
444,475,3002071
688,452,3002081
715,937,3002081
449,1058,3002081
356,404,3002081
525,475,3002091
711,1186,3002091
544,174,3002101
403,289,3002101
356,404,3002101
688,452,3002112
334,237,3002112
444,475,3002122
444,475,3002132
750,200,3002132
703,93,3002142
498,311,3002142
508,1072,3002142
459,1074,3002152
750,200,3002152
417,470,3002152
88,794,3002152
525,139,3002152
425,169,3002163
13,178,3002163
331,449,3002173
356,404,3002173
703,1230,3002173
88,619,3002173
397,1265,3002173
544,174,3002183
208,730,3002183
463,1072,3002183
511,319,3002183
631,1118,3002183
425,169,3002193
374,408,3002204
642,65,3002204
337,1254,3002204
459,236,3002204
377,141,3002204
418,1189,3002214
391,480,3002214
337,1254,3002224
578,1179,3002224
587,1263,3002224
107,226,3002224
279,260,3002224
374,408,3002234
13,178,3002245
590,263,3002245
635,139,3002245
414,896,3002245
391,480,3002255
470,289,3002255
554,446,3002255
734,460,3002265
446,286,3002265
635,139,3002265
414,896,3002265
271,291,3002275
699,143,3002275
339,497,3002286
470,289,3002286
508,1072,3002286
192,458,3002296
699,143,3002296
126,277,3002296
508,1072,3002306
748,514,3002316
470,1074,3002316
632,188,3002316
8,398,3002316
192,458,3002316
395,600,3002316
461,228,3002327
758,449,3002327
795,530,3002327
126,277,3002327
488,138,3002327
734,460,3002327
457,421,3002337
532,260,3002347
337,7,3002347
192,458,3002347
488,138,3002347
317,282,3002347
401,1239,3002357
457,421,3002357
710,325,3002368
337,7,3002368
328,281,3002378
401,1239,3002378
449,1219,3002378
46,456,3002388
192,458,3002388
236,809,3002388
597,72,3002388
328,281,3002388
57,1116,3002398
548,302,3002398
12,990,3002398
560,155,3002408
355,143,3002408
57,1116,3002408
143,272,3002419
374,470,3002419
537,240,3002419
189,1084,3002419
748,514,3002429
344,520,3002429
354,170,3002439
626,1014,3002439
760,1202,3002439
537,240,3002439
796,330,3002439
344,239,3002449
53,552,3002449
253,999,3002449
560,155,3002460
796,330,3002460
444,475,3002460
732,677,3002470
358,149,3002470
447,148,3002470
342,1193,3002470
487,480,3002480
482,1015,3002480
253,999,3002480
444,475,3002480
344,468,3002490
58,582,3002490
349,241,3002490
482,1015,3002501
732,677,3002501
396,1243,3002501
567,328,3002511
732,677,3002521
666,1246,3002521
270,1130,3002521
441,1073,3002531
476,489,3002531
60,633,3002542
537,240,3002542
126,234,3002542
695,184,3002552
354,470,3002552
540,321,3002552
270,1130,3002552
512,274,3002562
668,191,3002572
512,274,3002572
89,203,3002583
283,369,3002583
354,470,3002583
367,469,3002583
400,1073,3002583
560,155,3002583
739,550,3002583
476,489,3002593
537,240,3002593
126,234,3002593
434,252,3002593
754,471,3002593
114,380,3002593
416,237,3002603
334,290,3002603
388,140,3002613
617,487,3002613
93,374,3002613
298,151,3002624
334,290,3002624
394,1072,3002624
481,1072,3002624
483,167,3002624
512,473,3002624
537,263,3002634
590,448,3002634
754,471,3002634
277,548,3002634
444,475,3002634
473,211,3002634
303,1080,3002644
485,352,3002644
720,456,3002644
498,239,3002654
147,23,3002654
485,352,3002654
435,480,3002664
400,294,3002664
599,326,3002664
486,167,3002675
732,677,3002675
435,480,3002675
545,1236,3002675
82,199,3002675
419,137,3002685
599,326,3002685
503,476,3002685
732,677,3002685
147,23,3002695
88,1182,3002695
124,1169,3002705
385,270,3002705
694,432,3002716
88,1182,3002716
419,188,3002716
510,187,3002716
175,659,3002726
124,1169,3002726
656,1144,3002736
743,1123,3002736
175,659,3002746
317,235,3002746
107,226,3002746
523,485,3002757
522,136,3002757
470,139,3002767
317,235,3002777
396,287,3002777
523,485,3002777
81,864,3002777
125,1251,3002787
305,1064,3002787
578,1276,3002787
81,864,3002798
67,346,3002808
578,1276,3002808
449,141,3002808
67,346,3002818
388,317,3002828
522,136,3002828
749,510,3002839
193,938,3002839
330,1262,3002839
449,1219,3002839
491,283,3002839
578,1276,3002839
592,1252,3002849
681,1133,3002849
746,1176,3002849
439,236,3002849
451,213,3002849
247,412,3002859
107,226,3002859
578,1276,3002859
528,857,3002869
519,1072,3002869
120,242,3002869
488,1067,3002869
492,166,3002869
749,510,3002880
520,472,3002880
247,412,3002880
694,432,3002880
332,307,3002890
437,483,3002890
296,361,3002890
120,242,3002890
578,1276,3002900
646,437,3002910
501,1130,3002910
742,519,3002910
272,440,3002910
503,294,3002910
203,350,3002920
369,252,3002920
578,1276,3002920
167,762,3002920
64,730,3002931
272,440,3002931
646,437,3002941
203,350,3002941
444,938,3002941
503,294,3002941
64,730,3002941
501,1130,3002951
540,185,3002951
528,857,3002951
482,241,3002961
360,138,3002961
584,1206,3002961
467,290,3002972
360,138,3002982
364,169,3002982
584,1206,3002982
630,1199,3002982
742,519,3002982
638,446,3002992
464,229,3002992
636,135,3002992
694,432,3002992
341,272,3003002
479,476,3003002
638,446,3003002
467,290,3003002
60,633,3003002
464,229,3003002
385,285,3003013
508,260,3003013
459,169,3003023
539,596,3003023
562,1263,3003023
352,367,3003023
607,1086,3003033
423,249,3003033
121,751,3003033
493,165,3003043
535,318,3003054
396,1243,3003054
535,603,3003054
539,596,3003054
607,1086,3003064
459,169,3003064
423,249,3003074
464,290,3003074
121,751,3003074
396,1243,3003074
537,600,3003084
487,490,3003084
334,433,3003095
474,164,3003095
214,1218,3003095
538,213,3003105
393,270,3003115
758,229,3003115
474,164,3003115
293,540,3003115
710,1108,3003115
395,293,3003125
509,166,3003125
393,270,3003125
88,794,3003136
289,1100,3003136
710,1108,3003136
329,444,3003146
407,138,3003146
712,175,3003146
518,275,3003156
420,299,3003156
509,166,3003156
469,1268,3003166
464,290,3003166
469,471,3003166
358,282,3003166
518,275,3003176
523,1074,3003176
543,164,3003176
528,142,3003176
508,232,3003187
417,471,3003187
439,475,3003187
647,1178,3003187
236,1020,3003187
333,246,3003197
469,471,3003197
210,866,3003207
333,246,3003207
268,1208,3003217
289,1100,3003217
446,319,3003217
210,866,3003228
790,968,3003238
92,1000,3003248
480,193,3003258
608,524,3003258
334,477,3003258
114,1182,3003258
78,1243,3003269
473,242,3003269
777,171,3003269
480,193,3003279
68,1256,3003279
114,810,3003279
443,1074,3003279
738,171,3003289
236,404,3003289
266,945,3003289
351,468,3003289
375,213,3003289
395,152,3003289
473,242,3003299
114,810,3003299
480,193,3003299
279,299,3003310
434,318,3003310
456,1236,3003310
293,540,3003310
304,299,3003320
767,445,3003320
790,968,3003320
108,371,3003330
434,318,3003330
772,61,3003330
533,138,3003330
488,305,3003330
304,299,3003340
194,517,3003340
456,1236,3003351
794,477,3003351
357,191,3003361
531,625,3003361
322,443,3003361
563,1271,3003361
347,139,3003371
640,261,3003381
794,477,3003381
313,254,3003381
438,479,3003402
606,158,3003402
451,213,3003402
74,90,3003412
535,1084,3003412
737,543,3003412
794,477,3003412
284,762,3003412
720,975,3003422
583,171,3003422
65,172,3003422
776,1231,3003422
492,140,3003432
708,479,3003432
535,1084,3003432
394,188,3003432
214,1218,3003432
748,446,3003443
407,211,3003443
334,433,3003443
347,240,3003443
345,239,3003443
532,1203,3003443
394,188,3003453
776,26,3003453
65,172,3003453
383,138,3003453
748,446,3003463
214,1218,3003463
265,513,3003463
275,301,3003473
514,388,3003473
532,276,3003473
623,333,3003484
382,212,3003484
494,406,3003484
302,1204,3003484
379,469,3003494
623,333,3003494
370,333,3003494
415,1,3003494
663,202,3003504
725,1138,3003514
460,140,3003514
302,1204,3003514
725,1138,3003525
378,1003,3003525
382,212,3003525
563,1143,3003525
741,165,3003525
216,485,3003535
536,289,3003535
694,1206,3003535
514,388,3003535
541,1076,3003535
660,156,3003545
192,458,3003555
378,1003,3003555
767,445,3003555
215,538,3003555
337,105,3003555
91,1215,3003555
329,261,3003555
536,289,3003566
327,570,3003566
490,213,3003566
390,279,3003566
192,458,3003576
93,374,3003586
527,1095,3003586
365,167,3003586
601,521,3003596
192,458,3003596
504,187,3003596
321,1116,3003607
649,326,3003607
535,274,3003607
508,249,3003607
329,261,3003617
198,1076,3003617
28,449,3003617
335,278,3003617
623,109,3003617
321,1116,3003627
20,912,3003627
378,1003,3003627
564,327,3003627
208,361,3003637
329,261,3003637
474,164,3003648
532,1203,3003648
539,166,3003648
335,278,3003648
349,279,3003658
378,1003,3003658
528,707,3003658
535,274,3003658
558,329,3003658
720,456,3003658
323,566,3003668
357,326,3003668
129,323,3003668
474,164,3003668
517,1124,3003668
616,254,3003668
790,1100,3003678
208,361,3003678
276,287,3003678
453,237,3003688
754,1201,3003688
192,458,3003688
401,139,3003688
759,82,3003688
365,167,3003699
349,279,3003699
447,138,3003699
759,82,3003709
352,282,3003709
453,237,3003709
293,467,3003719
364,472,3003719
629,1145,3003719
527,142,3003719
192,458,3003719
301,546,3003729
447,138,3003729
510,218,3003729
352,282,3003729
453,237,3003740
629,1145,3003740
765,153,3003740
468,235,3003740
150,1147,3003750
500,311,3003750
441,1189,3003750
147,23,3003760
301,546,3003760
397,1073,3003760
453,237,3003770
532,1203,3003770
738,171,3003770
447,138,3003770
329,261,3003770
434,244,3003781
406,292,3003781
416,197,3003781
147,23,3003791
329,261,3003791
365,167,3003791
532,336,3003791
422,1236,3003801
416,197,3003811
504,322,3003811
67,346,3003822
453,237,3003822
440,131,3003822
192,458,3003822
67,346,3003832
377,273,3003832
383,241,3003842
422,1236,3003842
365,167,3003842
671,23,3003842
192,458,3003852
504,322,3003852
453,237,3003852
501,1106,3003852
703,329,3003852
377,273,3003852
500,291,3003863
536,1072,3003863
427,237,3003873
427,1172,3003873
329,261,3003873
474,164,3003873
453,237,3003883
441,1189,3003883
481,993,3003893
602,1164,3003893
329,261,3003893
493,271,3003893
270,278,3003904
277,271,3003904
359,282,3003904
374,140,3003904
781,765,3003904
697,388,3003904
453,237,3003914
459,480,3003914
537,599,3003914
781,765,3003924
479,244,3003924
480,1216,3003924
484,1236,3003924
501,354,3003924
481,993,3003934
459,480,3003955
249,412,3003955
535,1165,3003955
447,138,3003965
277,548,3003965
407,134,3003975
459,480,3003975
535,1165,3003975
726,446,3003975
396,169,3003985
500,311,3003985
726,446,3003996
428,169,3003996
447,138,3003996
536,189,3003996
396,169,3004006
277,548,3004006
407,134,3004006
452,236,3004006
270,449,3004006
283,528,3004016
407,1077,3004016
201,505,3004026
719,534,3004026
54,486,3004026
510,258,3004037
192,458,3004037
521,1236,3004037
317,561,3004047
115,420,3004047
256,1213,3004047
592,298,3004057
671,23,3004057
317,561,3004057
544,1235,3004067
192,458,3004067
294,247,3004067
510,258,3004067
521,1236,3004067
76,570,3004067
93,755,3004067
316,236,3004078
721,1008,3004078
582,1263,3004078
102,364,3004078
703,431,3004078
450,1236,3004088
457,210,3004088
348,1139,3004088
397,1139,3004088
37,1258,3004119
474,1076,3004119
579,455,3004119
378,144,3004119
498,136,3004129
588,1149,3004129
348,1139,3004129
37,1258,3004129
495,310,3004139
674,1196,3004139
464,323,3004139
540,137,3004139
277,274,3004149
531,166,3004149
31,215,3004160
176,1147,3004160
192,458,3004170
531,625,3004170
687,327,3004170
456,1236,3004180
474,1076,3004180
366,282,3004180
531,166,3004190
192,458,3004190
474,164,3004190
473,1075,3004190
360,475,3004200
647,863,3004200
81,1238,3004200
360,475,3004211
456,1236,3004211
687,401,3004221
500,165,3004221
444,1072,3004231
487,476,3004231
612,449,3004231
499,166,3004241
138,1152,3004241
539,213,3004252
432,1072,3004252
792,1261,3004252
487,476,3004252
361,329,3004262
500,165,3004262
741,516,3004272
395,247,3004272
138,1152,3004272
539,213,3004282
292,743,3004293
454,165,3004293
464,165,3004293
499,166,3004293
515,209,3004293
374,1122,3004293
138,1152,3004303
741,516,3004303
268,659,3004303
192,458,3004303
134,791,3004303
712,241,3004303
454,165,3004313
422,353,3004313
309,310,3004323
261,508,3004323
93,755,3004323
192,458,3004334
138,1152,3004334
452,474,3004334
155,1143,3004334
422,353,3004344
517,141,3004344
105,79,3004344
782,1278,3004354
93,755,3004354
140,991,3004354
60,633,3004354
591,1263,3004354
547,199,3004364
463,136,3004364
318,88,3004364
631,326,3004375
633,326,3004375
547,199,3004375
140,991,3004385
785,476,3004385
283,278,3004385
452,474,3004385
413,458,3004395
471,138,3004395
532,279,3004395
503,264,3004395
369,168,3004405
633,326,3004405
283,278,3004405
441,1072,3004405
546,164,3004405
631,326,3004416
647,863,3004416
658,163,3004416
525,1239,3004416
441,1072,3004426
527,859,3004426
525,1239,3004436
89,769,3004436
794,1171,3004436
727,504,3004436
641,98,3004436
786,535,3004446
582,1263,3004446
394,171,3004446
647,863,3004446
56,1213,3004446
283,278,3004456
503,264,3004456
720,447,3004456
394,472,3004456
527,859,3004456
484,480,3004467
89,769,3004467
496,124,3004477
447,262,3004477
660,214,3004477
794,1171,3004477
394,171,3004487
199,1072,3004487
537,186,3004487
376,140,3004487
380,284,3004487
484,480,3004487
532,279,3004497
727,504,3004497
660,214,3004497
711,429,3004497
277,1098,3004497
480,193,3004497
376,140,3004508
496,124,3004508
380,284,3004508
138,1152,3004518
374,297,3004518
587,1213,3004518
509,165,3004528
794,1171,3004528
480,193,3004528
607,232,3004528
427,1235,3004528
499,1111,3004538
496,124,3004538
138,1152,3004538
445,292,3004538
357,595,3004549
256,1174,3004549
485,186,3004549
474,164,3004559
535,605,3004559
114,273,3004559
119,241,3004569
480,166,3004569
500,86,3004569
391,139,3004569
483,231,3004569
609,250,3004579
474,164,3004579
357,595,3004579
449,1199,3004590
197,454,3004590
256,1174,3004590
332,11,3004590
461,289,3004590
704,968,3004590
433,289,3004600
453,1072,3004600
755,464,3004600
350,142,3004600
609,250,3004600
502,288,3004600
587,1213,3004600
730,432,3004610
767,499,3004610
524,1072,3004620
755,464,3004620
197,454,3004631
395,1072,3004631
733,36,3004641
282,1202,3004641
111,385,3004641
750,379,3004641
395,1072,3004651
353,241,3004651
444,243,3004651
735,1155,3004661
270,438,3004661
524,290,3004661
733,36,3004661
315,442,3004672
355,157,3004672
547,1071,3004672
384,1074,3004672
324,255,3004682
382,212,3004682
767,149,3004682
315,442,3004692
415,284,3004692
437,137,3004692
603,1276,3004692
635,1163,3004692
256,430,3004692
379,987,3004702
407,1218,3004702
114,1182,3004702
324,255,3004702
268,1208,3004702
703,431,3004712
475,144,3004712
497,197,3004712
407,1218,3004712
434,138,3004712
382,212,3004723
415,284,3004743
610,1193,3004743
185,440,3004743
192,458,3004743
332,145,3004743
379,278,3004743
381,458,3004753
539,265,3004753
31,1241,3004753
688,1179,3004764
560,1144,3004764
791,446,3004774
185,440,3004774
688,1179,3004774
730,245,3004774
522,288,3004774
381,458,3004784
56,830,3004784
192,458,3004784
444,250,3004784
717,392,3004784
380,169,3004784
420,904,3004794
710,616,3004794
65,554,3004805
415,475,3004815
381,1005,3004815
650,1216,3004815
65,554,3004815
292,470,3004825
501,1130,3004825
274,280,3004825
382,471,3004825
115,420,3004825
462,528,3004835
55,183,3004835
381,1005,3004846
524,1072,3004846
56,830,3004846
535,945,3004846
292,470,3004846
539,139,3004856
417,741,3004856
228,386,3004856
422,137,3004856
483,1139,3004856
299,546,3004866
646,79,3004866
214,1269,3004876
432,137,3004876
319,1153,3004887
299,546,3004887
746,1177,3004887
362,1080,3004887
472,333,3004897
509,289,3004897
66,344,3004907
284,256,3004907
6,59,3004907
289,142,3004907
746,1177,3004917
535,945,3004917
425,30,3004917
730,448,3004928
432,137,3004928
601,521,3004928
425,30,3004928
629,28,3004928
702,1107,3004938
6,59,3004938
509,289,3004948
